gbifID,image_source,original_filename,scoring_filename,from_path,to_path,copied,copy_note
2430030728,cch2_original,1000363.jpg,2430030728.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1000363.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430030728.jpg,TRUE,copied
2430033363,cch2_original,1002700.jpg,2430033363.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1002700.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430033363.jpg,TRUE,copied
2430058475,cch2_original,1031022.jpg,2430058475.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1031022.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430058475.jpg,TRUE,copied
2430062063,cch2_original,1032722.jpg,2430062063.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1032722.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430062063.jpg,TRUE,copied
3053451100,cch2_original,108810.jpg,3053451100.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/108810.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3053451100.jpg,TRUE,copied
2430117629,cch2_original,1088339.jpg,2430117629.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1088339.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430117629.jpg,TRUE,copied
2430118610,cch2_original,1089689.jpg,2430118610.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1089689.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430118610.jpg,TRUE,copied
2430125677,cch2_original,1097620.jpg,2430125677.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1097620.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430125677.jpg,TRUE,copied
3406848787,cch2_original,1176.jpg,3406848787.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1176.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3406848787.jpg,TRUE,copied
2430257328,cch2_original,1191094.jpg,2430257328.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1191094.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430257328.jpg,TRUE,copied
2430274558,cch2_original,1202028.jpg,2430274558.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1202028.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430274558.jpg,TRUE,copied
2430284690,cch2_original,1209922.jpg,2430284690.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1209922.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2430284690.jpg,TRUE,copied
3079207893,cch2_original,1294389.jpg,3079207893.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1294389.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3079207893.jpg,TRUE,copied
3079208113,cch2_original,1294392.jpg,3079208113.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1294392.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3079208113.jpg,TRUE,copied
3079208109,cch2_original,1294394.jpg,3079208109.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1294394.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3079208109.jpg,TRUE,copied
3079208110,cch2_original,1294395.jpg,3079208110.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1294395.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/3079208110.jpg,TRUE,copied
2421672312,cch2_original,1299035.jpg,2421672312.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1299035.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421672312.jpg,TRUE,copied
2421673869,cch2_original,1300530.jpg,2421673869.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1300530.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421673869.jpg,TRUE,copied
2421675859,cch2_original,1302899.jpg,2421675859.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1302899.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421675859.jpg,TRUE,copied
2421683838,cch2_original,1310159.jpg,2421683838.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1310159.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421683838.jpg,TRUE,copied
2421694518,cch2_original,1320905.jpg,2421694518.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1320905.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421694518.jpg,TRUE,copied
2421702978,cch2_original,1327836.jpg,2421702978.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1327836.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421702978.jpg,TRUE,copied
2421707000,cch2_original,1333957.jpg,2421707000.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1333957.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421707000.jpg,TRUE,copied
2421709634,cch2_original,1336457.jpg,2421709634.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1336457.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421709634.jpg,TRUE,copied
2421711726,cch2_original,1337204.jpg,2421711726.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1337204.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421711726.jpg,TRUE,copied
2421711235,cch2_original,1339126.jpg,2421711235.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1339126.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421711235.jpg,TRUE,copied
2421740899,cch2_original,1367983.jpg,2421740899.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367983.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421740899.jpg,TRUE,copied
2421741296,cch2_original,1367984.jpg,2421741296.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367984.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741296.jpg,TRUE,copied
2421740681,cch2_original,1367985.jpg,2421740681.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367985.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421740681.jpg,TRUE,copied
2421741712,cch2_original,1367986.jpg,2421741712.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367986.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741712.jpg,TRUE,copied
2421742521,cch2_original,1367988.jpg,2421742521.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367988.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742521.jpg,TRUE,copied
2421741387,cch2_original,1367990.jpg,2421741387.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367990.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741387.jpg,TRUE,copied
2421742876,cch2_original,1367995.jpg,2421742876.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367995.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742876.jpg,TRUE,copied
2421741717,cch2_original,1367996.jpg,2421741717.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367996.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741717.jpg,TRUE,copied
2421742436,cch2_original,1367997.jpg,2421742436.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367997.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742436.jpg,TRUE,copied
2421741980,cch2_original,1367998.jpg,2421741980.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1367998.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741980.jpg,TRUE,copied
2421741865,cch2_original,1368000.jpg,2421741865.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368000.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741865.jpg,TRUE,copied
2421741043,cch2_original,1368002.jpg,2421741043.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368002.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741043.jpg,TRUE,copied
2421743032,cch2_original,1368003.jpg,2421743032.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368003.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421743032.jpg,TRUE,copied
2421742162,cch2_original,1368004.jpg,2421742162.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368004.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742162.jpg,TRUE,copied
2421741351,cch2_original,1368005.jpg,2421741351.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368005.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741351.jpg,TRUE,copied
2421740900,cch2_original,1368029.jpg,2421740900.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368029.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421740900.jpg,TRUE,copied
2421741721,cch2_original,1368032.jpg,2421741721.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368032.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741721.jpg,TRUE,copied
2421742081,cch2_original,1368035.jpg,2421742081.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368035.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742081.jpg,TRUE,copied
2421740607,cch2_original,1368036.jpg,2421740607.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368036.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421740607.jpg,TRUE,copied
2421741228,cch2_original,1368038.jpg,2421741228.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368038.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741228.jpg,TRUE,copied
2421740961,cch2_original,1368039.jpg,2421740961.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368039.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421740961.jpg,TRUE,copied
2421743439,cch2_original,1368047.jpg,2421743439.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368047.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421743439.jpg,TRUE,copied
2421741941,cch2_original,1368055.jpg,2421741941.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368055.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741941.jpg,TRUE,copied
2421742143,cch2_original,1368057.jpg,2421742143.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368057.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421742143.jpg,TRUE,copied
2421741566,cch2_original,1368058.jpg,2421741566.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1368058.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421741566.jpg,TRUE,copied
2421748081,cch2_original,1372819.jpg,2421748081.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1372819.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421748081.jpg,TRUE,copied
2421764270,cch2_original,1392578.jpg,2421764270.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1392578.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421764270.jpg,TRUE,copied
2421771608,cch2_original,1399261.jpg,2421771608.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1399261.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2421771608.jpg,TRUE,copied
2422282123,cch2_original,1443125.jpg,2422282123.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1443125.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422282123.jpg,TRUE,copied
2422282478,cch2_original,1443128.jpg,2422282478.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1443128.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422282478.jpg,TRUE,copied
2422284322,cch2_original,1443129.jpg,2422284322.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1443129.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422284322.jpg,TRUE,copied
2422281246,cch2_original,1443133.jpg,2422281246.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1443133.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422281246.jpg,TRUE,copied
2422295581,cch2_original,1459126.jpg,2422295581.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1459126.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422295581.jpg,TRUE,copied
2422299352,cch2_original,1459128.jpg,2422299352.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1459128.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422299352.jpg,TRUE,copied
2422294010,cch2_original,1459130.jpg,2422294010.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1459130.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422294010.jpg,TRUE,copied
2422307346,cch2_original,1467990.jpg,2422307346.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1467990.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422307346.jpg,TRUE,copied
2422313796,cch2_original,1474357.jpg,2422313796.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474357.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422313796.jpg,TRUE,copied
2422313767,cch2_original,1474359.jpg,2422313767.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474359.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422313767.jpg,TRUE,copied
2422316658,cch2_original,1474360.jpg,2422316658.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474360.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422316658.jpg,TRUE,copied
2422313284,cch2_original,1474363.jpg,2422313284.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474363.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422313284.jpg,TRUE,copied
2422312744,cch2_original,1474364.jpg,2422312744.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474364.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422312744.jpg,TRUE,copied
2422312715,cch2_original,1474365.jpg,2422312715.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1474365.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422312715.jpg,TRUE,copied
2422322368,cch2_original,1485142.jpg,2422322368.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1485142.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422322368.jpg,TRUE,copied
2422376020,cch2_original,1537502.jpg,2422376020.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1537502.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422376020.jpg,TRUE,copied
2422384664,cch2_original,1546416.jpg,2422384664.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1546416.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422384664.jpg,TRUE,copied
2422387411,cch2_original,1548194.jpg,2422387411.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1548194.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422387411.jpg,TRUE,copied
2422397534,cch2_original,1560057.jpg,2422397534.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1560057.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422397534.jpg,TRUE,copied
2422404154,cch2_original,1562530.jpg,2422404154.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1562530.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422404154.jpg,TRUE,copied
2422402326,cch2_original,1563687.jpg,2422402326.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1563687.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422402326.jpg,TRUE,copied
2422413140,cch2_original,1575247.jpg,2422413140.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1575247.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422413140.jpg,TRUE,copied
2422414759,cch2_original,1576181.jpg,2422414759.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1576181.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422414759.jpg,TRUE,copied
2422415334,cch2_original,1578414.jpg,2422415334.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1578414.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422415334.jpg,TRUE,copied
2422418918,cch2_original,1582894.jpg,2422418918.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1582894.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422418918.jpg,TRUE,copied
2422419146,cch2_original,1583074.jpg,2422419146.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1583074.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422419146.jpg,TRUE,copied
2422422042,cch2_original,1585505.jpg,2422422042.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1585505.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422422042.jpg,TRUE,copied
2422424098,cch2_original,1588191.jpg,2422424098.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1588191.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422424098.jpg,TRUE,copied
2422425463,cch2_original,1590780.jpg,2422425463.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1590780.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422425463.jpg,TRUE,copied
2422428483,cch2_original,1591165.jpg,2422428483.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1591165.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422428483.jpg,TRUE,copied
2422427257,cch2_original,1591452.jpg,2422427257.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1591452.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422427257.jpg,TRUE,copied
2422436850,cch2_original,1602409.jpg,2422436850.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1602409.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422436850.jpg,TRUE,copied
2422434658,cch2_original,1603927.jpg,2422434658.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1603927.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422434658.jpg,TRUE,copied
2422438758,cch2_original,1606153.jpg,2422438758.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1606153.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422438758.jpg,TRUE,copied
2422440616,cch2_original,1607550.jpg,2422440616.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1607550.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422440616.jpg,TRUE,copied
2422442405,cch2_original,1612297.jpg,2422442405.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1612297.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422442405.jpg,TRUE,copied
2422445584,cch2_original,1613574.jpg,2422445584.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1613574.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422445584.jpg,TRUE,copied
2422441823,cch2_original,1613581.jpg,2422441823.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1613581.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422441823.jpg,TRUE,copied
2422447684,cch2_original,1616502.jpg,2422447684.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1616502.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422447684.jpg,TRUE,copied
2422449409,cch2_original,1619748.jpg,2422449409.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1619748.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422449409.jpg,TRUE,copied
2422452192,cch2_original,1620243.jpg,2422452192.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1620243.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422452192.jpg,TRUE,copied
2422450921,cch2_original,1620584.jpg,2422450921.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1620584.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422450921.jpg,TRUE,copied
2422452104,cch2_original,1623528.jpg,2422452104.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1623528.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422452104.jpg,TRUE,copied
2422463303,cch2_original,1635523.jpg,2422463303.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1635523.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422463303.jpg,TRUE,copied
2422462732,cch2_original,1635613.jpg,2422462732.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1635613.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422462732.jpg,TRUE,copied
2422467708,cch2_original,1635838.jpg,2422467708.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1635838.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422467708.jpg,TRUE,copied
2422475779,cch2_original,1648787.jpg,2422475779.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1648787.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422475779.jpg,TRUE,copied
2422476489,cch2_original,1650071.jpg,2422476489.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1650071.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422476489.jpg,TRUE,copied
2422480865,cch2_original,1652556.jpg,2422480865.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1652556.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422480865.jpg,TRUE,copied
2422479262,cch2_original,1652583.jpg,2422479262.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1652583.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422479262.jpg,TRUE,copied
2422482443,cch2_original,1654175.jpg,2422482443.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1654175.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422482443.jpg,TRUE,copied
2422481541,cch2_original,1654191.jpg,2422481541.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1654191.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422481541.jpg,TRUE,copied
2422479824,cch2_original,1654256.jpg,2422479824.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1654256.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422479824.jpg,TRUE,copied
2422480912,cch2_original,1655005.jpg,2422480912.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1655005.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422480912.jpg,TRUE,copied
2422485289,cch2_original,1655320.jpg,2422485289.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1655320.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422485289.jpg,TRUE,copied
2422481726,cch2_original,1655697.jpg,2422481726.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1655697.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422481726.jpg,TRUE,copied
2422485197,cch2_original,1660267.jpg,2422485197.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1660267.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422485197.jpg,TRUE,copied
2422484990,cch2_original,1660287.jpg,2422484990.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1660287.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422484990.jpg,TRUE,copied
2422491236,cch2_original,1667960.jpg,2422491236.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1667960.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422491236.jpg,TRUE,copied
2422495041,cch2_original,1669580.jpg,2422495041.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1669580.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422495041.jpg,TRUE,copied
2422495143,cch2_original,1670844.jpg,2422495143.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1670844.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422495143.jpg,TRUE,copied
2422495178,cch2_original,1671045.jpg,2422495178.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1671045.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422495178.jpg,TRUE,copied
2422495740,cch2_original,1671086.jpg,2422495740.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1671086.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422495740.jpg,TRUE,copied
2422498369,cch2_original,1674069.jpg,2422498369.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1674069.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422498369.jpg,TRUE,copied
2422499699,cch2_original,1675351.jpg,2422499699.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1675351.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422499699.jpg,TRUE,copied
2422499462,cch2_original,1675381.jpg,2422499462.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1675381.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422499462.jpg,TRUE,copied
2422503063,cch2_original,1679520.jpg,2422503063.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1679520.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422503063.jpg,TRUE,copied
2422512114,cch2_original,1687752.jpg,2422512114.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1687752.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422512114.jpg,TRUE,copied
2422521196,cch2_original,1699178.jpg,2422521196.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1699178.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422521196.jpg,TRUE,copied
2422525063,cch2_original,1702201.jpg,2422525063.jpg,/Volumes/Radishes/OG_CCH2_phenology_scored_specimen_images/1702201.jpg,/Volumes/Radishes/GBIF_2026_update_scoring_images/2422525063.jpg,TRUE,copied
